,temperature,year,work,cloud_cover,sin_day,cos_day,cos_time,sin_time,sin_day_of_week,cos_day_of_week,last_day_load,last_week_load,day_load_mean,day_temperature_mean,last_hour_load,last_hour_temperature,last_hour_temperature,load,date,load_prediction
762,63.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,1365.0,1312.0,1385.9583333333333,63.000000000000036,1388.0,63.0,63.0,1347.0,2017-02-28 09:00:00,1328.0315
763,63.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,1365.0,1312.0,1382.0833333333333,63.000000000000036,1388.0,63.0,63.0,1347.0,2017-02-28 09:00:00,1327.6877
764,63.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,1365.0,1312.0,1378.2083333333333,63.000000000000036,1388.0,63.0,63.0,1347.0,2017-02-28 09:00:00,1327.3464
765,63.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,1365.0,1312.0,1374.3333333333333,63.000000000000036,1388.0,63.0,63.0,1347.0,2017-02-28 09:00:00,1327.0051
766,63.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,1365.0,1312.0,1372.625,63.000000000000036,1388.0,63.0,63.0,1347.0,2017-02-28 09:00:00,1326.8545
767,63.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,1365.0,1312.0,1370.9166666666667,63.000000000000036,1388.0,63.0,63.0,1347.0,2017-02-28 09:00:00,1326.7032
768,63.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,1365.0,1312.0,1369.2083333333333,63.000000000000036,1388.0,63.0,63.0,1347.0,2017-02-28 09:00:00,1326.5289
769,63.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,1365.0,1312.0,1367.5,63.000000000000036,1388.0,63.0,63.0,1347.0,2017-02-28 09:00:00,1326.3523
770,63.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,1365.0,1312.0,1365.7916666666667,63.000000000000036,1388.0,63.0,63.0,1347.0,2017-02-28 09:00:00,1326.1743
771,63.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,1365.0,1312.0,1364.0833333333333,63.000000000000036,1388.0,63.0,63.0,1347.0,2017-02-28 09:00:00,1325.9965
772,63.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,1365.0,1312.0,1362.375,63.000000000000036,1388.0,63.0,63.0,1347.0,2017-02-28 09:00:00,1325.8186
773,63.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,1365.0,1312.0,1360.6666666666667,63.000000000000036,1388.0,63.0,63.0,1347.0,2017-02-28 09:00:00,1325.6405
774,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.8660254037844387,0.49999999999999994,0.8660254037844386,0.5000000000000001,1359.0,1319.0,1358.125,62.95833333333337,1347.0,63.0,63.0,1327.0,2017-02-28 10:00:00,1316.2819
